filename,timestamp,year_sine,day_sine,moon_phase,basin,name,lat,lon,estimated_central_pressure,max_sustained_surface_wind,pressure_drop,grade,ir_x_1,ir_y_1,ir_x_2,ir_y_2,ir_x_3,ir_y_3,ir_x_4,ir_y_4,ir_x_5,ir_y_5,ir_x_6,ir_y_6,ir_x_7,ir_y_7,ir_x_8,ir_y_8,wv_x_1,wv_y_1,wv_x_2,wv_y_2,wv_x_3,wv_y_3,wv_x_4,wv_y_4,wv_x_5,wv_y_5,wv_x_6,wv_y_6,wv_x_7,wv_y_7,wv_x_8,wv_y_8,dx,dy
20070601180000,2007-06-01 18:00:00,0.5160623910158528,-1.0,-0.1404637988814341,ARB,GONU,15.0,68.0,1002.0,25.0,4.0,0,11.531655,-11.534616,0.24922891,6.1849246,0.42844617,2.2338603,0.5098926,0.85179806,-2.1117759,-4.1617007,-1.1189793,0.176576,2.395617,-3.0624676,4.4130936,-11.660138,-0.34516436,6.925877,-0.07676813,12.359444,0.57594675,10.301391,1.6788958,6.4043245,2.3602395,5.985613,1.924336,-0.3298036,2.5623953,-7.0412827,3.6984754,-12.136565,,
20070601210000,2007-06-01 21:00:00,0.5160623910158528,-0.7071067811865477,-0.165287689242059,ARB,GONU,15.0,68.0,1002.0,25.0,4.0,0,3.3767073,4.184636,0.62530494,7.950511,1.1409937,4.132389,-0.46594915,5.3947015,0.53095347,3.958004,1.0534799,1.2852983,3.3534572,-2.0543299,1.2749577,-9.224124,-0.42197156,18.18855,0.22094616,10.121676,1.4978654,7.199373,0.13954458,5.731421,1.0360124,7.768498,2.3988893,0.53015375,4.6922436,-6.084256,2.4268258,-10.665859,0.0,0.0
20070602120000,2007-06-02 12:00:00,0.5012418134457758,-3.216245299353273e-16,-0.2882331043837245,ARB,GONU,15.0,67.0,992.0,45.0,10.0,2,-2.2771578,6.2292624,-0.6801669,7.060555,-1.3577765,6.0643396,-0.7701375,4.9910355,1.0809641,5.6568384,-0.8236664,7.6684146,1.7553769,4.26957,6.4443703,-2.7217631,0.9429158,23.415318,1.4924625,17.17684,0.581404,13.302797,2.3111715,8.654419,1.6237764,2.0953,0.83111036,3.0221815,1.5143318,2.4361527,5.764182,-3.5813303,0.0,-1.0
20070602150000,2007-06-02 15:00:00,0.5012418134457758,-0.7071067811865475,-0.3124723529263453,ARB,GONU,15.0,67.0,992.0,45.0,10.0,2,-1.8996142,5.9769707,1.1763898,7.843945,-0.8499698,6.6279464,2.3549669,4.341591,4.4617605,3.4854383,1.5886667,9.032619,3.4168122,5.5322843,5.320292,-1.844555,-2.689133,15.137749,0.43312916,12.914815,1.0272459,12.050756,1.7479173,9.337012,2.881186,4.5149994,2.0142026,5.6497393,3.489846,3.1267834,5.911513,-3.851261,0.0,0.0
20070602180000,2007-06-02 18:00:00,0.5012418134457758,-1.0,-0.3365562392912008,ARB,GONU,15.0,67.0,992.0,45.0,10.0,2,1.1224169,3.7887764,2.7780383,11.102048,2.6245131,2.6662126,3.2847688,0.78018326,5.970127,-1.7871577,3.7550373,2.5468888,4.1864424,0.874756,7.030241,-1.4581578,-1.5541375,19.429214,-0.11549448,16.98656,2.6512413,10.004767,2.3543544,7.8585496,3.38855,5.8082757,3.3001828,3.4982808,4.186034,-1.3651156,6.8526154,-4.0079703,0.0,0.0
20070602210000,2007-06-02 21:00:00,0.5012418134457758,-0.7071067811865477,-0.360468028726904,ARB,GONU,15.0,66.5,992.0,45.0,10.0,2,1.1170653,13.600131,0.66514254,9.995121,-0.7745385,4.6730924,1.2932911,1.1644877,0.86286646,1.8630391,1.2339171,3.642878,-0.2222613,5.2267017,3.2622442,2.9055452,-1.2425865,22.921938,-0.75664526,19.250944,1.0515301,10.867677,1.8275118,6.623224,1.2427828,4.5854244,1.099805,4.503207,0.9047218,2.966448,4.4484663,-2.420959,0.0,-0.5
20070603120000,2007-06-03 12:00:00,0.4862727071086899,-3.216245299353273e-16,-0.47685777939829,ARB,GONU,17.5,66.5,988.0,55.0,16.0,3,0.97232115,6.540976,-3.3943245,6.6093965,-1.3036854,6.3068895,0.72535443,4.6222186,0.70170134,-0.12216583,-0.6078084,-0.19025585,1.298403,0.6387532,4.434185,-1.4875728,-5.3424373,19.742828,-3.2005215,15.502438,-2.5606706,14.789527,0.48218498,5.471732,-0.22572793,1.1141448,-1.852233,0.94117177,0.37656748,3.9342933,4.311666,0.25501877,2.5,0.0
20070603150000,2007-06-03 15:00:00,0.4862727071086899,-0.7071067811865475,-0.4993842701331001,ARB,GONU,17.5,66.5,988.0,55.0,16.0,3,-0.34811714,1.9533412,-2.1415734,4.853737,2.3657382,7.9788194,3.2478404,3.938016,3.1522124,-0.6495235,0.0634167,-5.382506,2.4010122,-5.54052,3.2773972,-3.7164557,-2.592146,22.07848,-2.872672,16.211807,-0.07686937,14.766908,0.27042237,5.493848,1.3003697,-2.455708,0.04316221,-0.093757704,1.8052131,0.39291325,4.080451,-1.6107455,0.0,0.0
20070603180000,2007-06-03 18:00:00,0.4862727071086899,-1.0,-0.521621153229154,ARB,GONU,18.0,66.0,980.0,65.0,22.0,4,0.39813122,6.018463,-2.3809352,7.350844,1.6498916,10.868418,2.0536714,3.5723374,2.031828,-1.4549105,4.093239,-2.4281783,4.4988437,1.327193,3.3451793,0.7754279,-1.3282086,11.419721,-4.843339,13.652297,-0.045969278,14.617628,-1.3429967,8.28538,-1.3047554,-0.23892294,1.5999111,2.3156729,3.1185918,3.7572956,4.3107486,-0.17732033,0.5,-0.5
20070603210000,2007-06-03 21:00:00,0.4862727071086899,-0.7071067811865477,-0.5435517449060112,ARB,GONU,18.0,66.0,980.0,65.0,22.0,4,-1.8136135,10.863825,-2.1798027,9.492193,0.082636304,14.257913,-0.6372327,7.7003813,1.5203236,0.45202243,1.9349184,0.5581799,1.6522285,1.5071115,3.667143,-1.4107425,-2.6876037,8.18239,-4.44072,17.784847,-0.0020649105,15.787276,-0.18083632,7.513239,0.16221185,-1.2155365,0.52853155,-1.1950555,0.99208724,1.4561888,5.3401923,-1.6470635,0.0,0.0
